56, 0. 443. 175. 67. 57.;
57, 0. 444. 167. 67. 57.;
58, 0. 451. 171. 66. 68.;
59, 0. 421. 197. 66. 68.;
60, 0. 446. 181. 66. 68.;
61, 0. 481. 150. 67. 66.;
62, 0. 398. 173. 67. 66.;
63, 0. 418. 184. 58. 63.;
64, 0. 396. 145. 68. 64.;
65, 0. 597. 284. 86. 56.;
66, 0. 597. 284. 95. 42.;
67, 0. 384. 157. 84. 39.;
68, 0. 384. 157. 84. 39.;
69, 0. 313. 105. 84. 39.;
70, 0. 255. 143. 84. 39.;
71, 0. 214. 157. 84. 39.;
72, 0. 173. 180. 69. 44.;
73, 0. 139. 123. 69. 44.;
74, 0. 138. 114. 69. 44.;
75, 0. 111. 125. 69. 44.;
76, 1. 111. 125. 69. 44.;
77, 0. 88. 109. 69. 44.;
78, 0. 88. 109. 69. 44.;
79, 0. 102. 138. 55. 89.;
80, 0. 102. 138. 75. 99.;
81, 0. 115. 128. 62. 77.;
82, 0. 117. 87. 58. 92.;
83, 0. 81. 129. 63. 114.;
84, 0. 81. 129. 63. 114.;
85, 0. 76. 141. 56. 72.;
86, 0. 76. 141. 47. 50.;
87, 0. 77. 156. 54. 50.;
88, 0. 78. 146. 100. 65.;
89, 0. 102. 148. 100. 65.;
90, 0. 102. 148. 100. 65.;
91, 0. 113. 86. 64. 54.;
92, 0. 120. 92. 60. 46.;
93, 0. 106. 121. 55. 98.;
94, 0. 86. 95. 55. 98.;
95, 0. 106. 64. 41. 58.;
96, 0. 106. 64. 44. 60.;
97, 0. 106. 64. 61. 58.;
98, 0. 95. 37. 60. 63.;
99, 0. 95. 37. 66. 63.;
100, 0. 108. 46. 80. 71.;
101, 0. 119. 61. 70. 63.;
102, 0. 121. 72. 88. 60.;
103, 1. 149. 60. 88. 60.;
104, 1. 149. 60. 92. 51.;
105, 0. 134. 48. 88. 56.;
106, 0. 127. 45. 88. 56.;
107, 0. 118. 40. 88. 56.;
108, 0. 117. 47. 74. 57.;
109, 1. 117. 47. 84. 79.;
110, 0. 110. 45. 88. 68.;
111, 0. 365. 133. 72. 71.;
112, 0. 519. 225. 72. 71.;
113, 0. 619. 271. 72. 71.;
114, 0. 680. 306. 60. 60.;
115, 0. 589. 285. 84. 79.;
116, 0. 701. 370. 98. 75.;
117, 0. 701. 370. 88. 71.;
118, 0. 646. 399. 81. 79.;
119, 0. 623. 421. 80. 93.;
120, 0. 619. 425. 82. 71.;
121, 0. 611. 384. 88. 76.;
122, 0. 611. 384. 94. 60.;
123, 0. 778. 479. 108. 56.;
124, 0. 737. 456. 84. 72.;
125, 0. 633. 387. 93. 69.;
126, 0. 678. 412. 97. 79.;
127, 0. 864. 514. 97. 79.;
128, 0. 922. 544. 97. 79.;
129, 0. 936. 546. 97. 79.;
130, 0. 953. 548. 97. 79.;
131, 0. 970. 544. 97. 79.;
132, 0. 978. 544. 78. 99.;
133, 0. 919. 510. 73. 78.;
134, 0. 913. 489. 72. 82.;
135, 0. 959. 510. 57. 75.;
136, 0. 959. 510. 57. 75.;
137, 0. 979. 530. 48. 70.;
138, 0. 880. 470. 65. 66.;
139, 0. 897. 479. 65. 66.;
140, 0. 801. 418. 80. 88.;
141, 0. 759. 404. 69. 95.;
142, 0. 688. 362. 77. 80.;
143, 0. 660. 339. 79. 76.;
144, 0. 634. 320. 84. 73.;
145, 0. 578. 290. 92. 84.;
146, 0. 771. 371. 92. 84.;
147, 0. 818. 389. 92. 84.;
148, 0. 904. 424. 92. 84.;
149, 0. 934. 433. 42. 77.;
150, 0. 966. 452. 41. 100.;
151, 0. 860. 409. 73. 96.;
152, 0. 784. 375. 73. 102.;
153, 0. 847. 404. 73. 102.;
154, 0. 907. 433. 73. 102.;
155, 1. 961. 456. 73. 102.;
156, 0. 978. 463. 57. 92.;
157, 0. 852. 406. 64. 82.;
158, 0. 870. 412. 71. 79.;
159, 0. 755. 341. 71. 79.;
160, 0. 878. 407. 56. 64.;
161, 0. 807. 378. 82. 76.;
162, 0. 889. 415. 82. 76.;
163, 0. 912. 424. 65. 71.;
164, 0. 912. 424. 65. 71.;
165, 1. 931. 435. 81. 71.;
166, 0. 962. 448. 81. 71.;
167, 0. 971. 449. 68. 62.;
168, 0. 852. 395. 68. 62.;
169, 0. 852. 395. 69. 71.;
170, 1. 859. 389. 53. 75.;
171, 0. 853. 391. 72. 75.;
172, 0. 923. 418. 72. 75.;
173, 0. 923. 418. 72. 75.;
174, 0. 965. 429. 54. 84.;
175, 0. 978. 438. 54. 84.;
176, 1. 978. 438. 45. 73.;
177, 0. 978. 457. 72. 77.;
178, 1. 978. 462. 72. 77.;
179, 1. 978. 456. 61. 69.;
180, 0. 896. 412. 71. 87.;
181, 0. 950. 438. 64. 82.;
182, 0. 867. 405. 78. 75.;
183, 0. 867. 405. 86. 71.;
184, 0. 773. 363. 84. 73.;
185, 0. 679. 324. 91. 70.;
186, 0. 865. 397. 91. 70.;
187, 0. 913. 405. 69. 62.;
188, 0. 730. 322. 69. 62.;
189, 0. 808. 343. 69. 62.;
190, 0. 813. 343. 69. 62.;
191, 0. 708. 301. 69. 62.;
192, 0. 767. 305. 69. 62.;
193, 1. 773. 303. 69. 62.;
194, 0. 748. 279. 88. 68.;
195, 0. 735. 268. 80. 78.;
196, 0. 738. 267. 80. 78.;
197, 0. 740. 265. 65. 68.;
198, 0. 595. 222. 80. 64.;
199, 0. 697. 261. 60. 63.;
200, 0. 630. 241. 68. 81.;
201, 0. 663. 254. 68. 81.;
202, 0. 691. 262. 68. 81.;
203, 1. 776. 287. 68. 81.;
204, 1. 780. 288. 68. 81.;
205, 0. 780. 288. 56. 61.;
206, 0. 601. 207. 60. 61.;
207, 0. 668. 243. 60. 61.;
208, 0. 797. 305. 56. 64.;
209, 0. 797. 305. 56. 64.;
210, 0. 827. 304. 56. 64.;
211, 0. 831. 299. 56. 64.;
212, 0. 838. 304. 56. 64.;
213, 0. 856. 314. 43. 57.;
214, 0. 857. 310. 58. 56.;
215, 0. 764. 274. 53. 58.;
216, 0. 764. 274. 53. 58.;
217, 0. 687. 229. 68. 68.;
218, 0. 662. 231. 67. 82.;
219, 0. 638. 229. 65. 80.;
220, 0. 567. 205. 60. 69.;
221, 0. 597. 223. 69. 68.;
222, 0. 655. 250. 69. 68.;
223, 0. 665. 258. 49. 71.;
224, 0. 795. 310. 45. 72.;
225, 0. 810. 309. 59. 63.;
226, 0. 907. 373. 71. 93.;
227, 0. 920. 382. 61. 79.;
228, 0. 920. 382. 61. 79.;
229, 0. 870. 360. 61. 79.;
230, 0. 870. 360. 61. 79.;
231, 0. 815. 329. 66. 97.;
232, 0. 704. 277. 75. 119.;
233, 0. 673. 264. 75. 119.;
234, 0. 667. 247. 75. 119.;
235, 0. 721. 260. 75. 119.;
236, 0. 759. 270. 75. 119.;
237, 0. 759. 270. 75. 119.;
238, 0. 790. 284. 56. 98.;
239, 0. 813. 299. 56. 98.;
240, 0. 825. 308. 56. 98.;
241, 0. 835. 307. 142. 148.;
242, 0. 847. 313. 101. 93.;
243, 0. 853. 316. 90. 77.;
244, 0. 718. 267. 90. 105.;
245, 0. 770. 286. 90. 105.;
246, 0. 831. 313. 90. 105.;
247, 0. 859. 327. 90. 105.;
248, 0. 870. 330. 49. 70.;
249, 0. 870. 330. 49. 70.;
250, 0. 871. 330. 54. 76.;
251, 0. 785. 291. 75. 97.;
252, 1. 688. 260. 87. 104.;
253, 1. 717. 258. 87. 104.;
254, 0. 770. 281. 79. 82.;
255, 0. 770. 287. 79. 82.;
256, 0. 808. 305. 79. 82.;
257, 0. 731. 278. 79. 82.;
258, 0. 807. 320. 79. 82.;
259, 0. 850. 344. 79. 82.;
260, 0. 850. 344. 79. 82.;
261, 0. 862. 348. 79. 82.;
262, 0. 882. 361. 79. 82.;
263, 0. 882. 354. 79. 82.;
264, 0. 899. 363. 79. 82.;
265, 0. 928. 380. 43. 77.;
266, 0. 929. 382. 46. 74.;
267, 0. 934. 379. 49. 74.;
268, 0. 846. 337. 49. 74.;
269, 0. 864. 344. 63. 61.;
270, 0. 773. 303. 81. 76.;
271, 0. 836. 331. 78. 70.;
272, 0. 836. 331. 78. 70.;
273, 0. 740. 278. 78. 83.;
274, 0. 740. 278. 78. 83.;
275, 0. 696. 269. 73. 76.;
276, 0. 722. 284. 73. 76.;
277, 0. 749. 297. 73. 76.;
278, 0. 805. 319. 45. 56.;
279, 0. 820. 322. 56. 63.;
280, 0. 822. 311. 61. 67.;
281, 0. 816. 307. 65. 76.;
282, 0. 724. 267. 60. 72.;
283, 0. 740. 269. 74. 71.;
284, 0. 742. 271. 60. 79.;
285, 0. 742. 271. 89. 82.;
286, 0. 710. 260. 89. 82.;
287, 0. 742. 262. 89. 82.;
288, 0. 749. 263. 33. 77.;
289, 0. 664. 238. 57. 70.;
290, 0. 592. 221. 57. 70.;
291, 0. 560. 192. 47. 75.;
292, 0. 560. 192. 47. 62.;
293, 0. 560. 192. 47. 62.;
294, 0. 495. 198. 68. 72.;
295, 0. 447. 191. 69. 83.;
296, 0. 526. 237. 74. 71.;
297, 0. 526. 237. 74. 71.;
298, 0. 496. 208. 82. 76.;
299, 0. 460. 186. 82. 76.;
300, 0. 503. 204. 82. 76.;
301, 1. 517. 206. 82. 76.;
302, 0. 464. 185. 52. 66.;
303, 0. 435. 177. 70. 71.;
304, 0. 435. 177. 66. 104.;
305, 0. 421. 172. 71. 88.;
306, 0. 421. 172. 71. 88.;
307, 0. 397. 152. 57. 108.;
308, 0. 414. 146. 63. 110.;
309, 0. 455. 148. 45. 104.;
310, 0. 471. 147. 45. 104.;
311, 0. 471. 147. 45. 104.;
312, 0. 484. 137. 42. 109.;
313, 0. 487. 127. 42. 109.;
314, 0. 491. 128. 19. 95.;
315, 0. 438. 118. 19. 95.;
316, 0. 398. 104. 11. 90.;
317, 0. 378. 94. 9. 76.;
318, 0. 378. 94. 10. 95.;
319, 0. 351. 84. 15. 97.;
320, 0. 339. 79. 15. 97.;
321, 0. 330. 78. 17. 100.;
322, 0. 317. 71. 13. 98.;
323, 0. 317. 71. 13. 98.;
324, 0. 369. 63. 9. 80.;
325, 0. 316. 56. 5. 74.;
326, 0. 280. 46. 5. 94.;
327, 0. 284. 49. 5. 94.;
328, 0. 329. 50. 5. 94.;
329, 0. 392. 50. 5. 94.;
330, 0. 402. 47. 5. 94.;
331, 0. 406. 45. 25. 90.;
332, 0. 428. 53. 29. 85.;
333, 0. 427. 61. 39. 106.;
334, 0. 405. 54. 38. 95.;
335, 0. 417. 58. 38. 90.;
336, 0. 378. 53. 44. 94.;
337, 0. 400. 56. 47. 105.;
338, 0. 384. 71. 54. 93.;
339, 0. 400. 84. 48. 75.;
340, 0. 350. 64. 48. 75.;
341, 0. 310. 49. 44. 85.;
342, 0. 240. 37. 45. 74.;
343, 0. 240. 37. 50. 85.;
344, 0. 275. 31. 50. 85.;
345, 0. 297. 33. 50. 85.;
346, 0. 322. 24. 50. 85.;
347, 0. 322. 24. 50. 85.;
348, 0. 354. 38. 50. 85.;
349, 0. 400. 45. 88. 98.;
350, 0. 396. 40. 88. 98.;
351, 0. 394. 41. 61. 79.;
352, 0. 382. 31. 62. 71.;
353, 0. 308. 27. 59. 73.;
354, 0. 279. 30. 59. 70.;
355, 0. 268. 23. 58. 64.;
356, 0. 272. 24. 52. 60.;
357, 0. 231. 17. 61. 60.;
358, 0. 236. 13. 76. 76.;
359, 0. 236. 13. 76. 76.;
360, 0. 278. 20. 76. 76.;
361, 0. 284. 29. 67. 76.;
362, 0. 250. 16. 69. 104.;
363, 1. 267. 20. 69. 104.;
364, 0. 307. 34. 69. 104.;
365, 0. 312. 35. 54. 77.;
366, 0. 282. 31. 68. 89.;
367, 1. 265. 26. 68. 89.;
368, 0. 298. 42. 68. 89.;
369, 0. 320. 47. 114. 83.;
370, 0. 317. 42. 99. 74.;
371, 0. 316. 41. 91. 79.;
372, 0. 287. 50. 91. 79.;
373, 0. 292. 54. 91. 79.;
374, 0. 294. 54. 91. 79.;
375, 0. 290. 51. 61. 76.;
376, 0. 285. 50. 66. 80.;
377, 0. 246. 31. 73. 99.;
378, 0. 213. 39. 78. 107.;
379, 0. 213. 39. 78. 107.;
380, 0. 258. 48. 72. 95.;
381, 0. 211. 58. 80. 85.;
382, 0. 226. 59. 80. 79.;
383, 0. 208. 46. 86. 74.;
384, 0. 182. 39. 86. 74.;
385, 0. 230. 37. 166. 75.;
386, 0. 278. 27. 166. 75.;
387, 0. 228. 32. 97. 63.;
388, 0. 244. 35. 95. 86.;
389, 0. 224. 29. 94. 65.;
390, 0. 223. 24. 94. 65.;
391, 0. 223. 24. 59. 64.;
392, 0. 260. 38. 59. 64.;
393, 0. 284. 45. 59. 64.;
394, 0. 343. 61. 59. 64.;
395, 0. 349. 59. 59. 64.;
396, 0. 376. 52. 49. 72.;
397, 0. 385. 56. 49. 72.;
398, 0. 385. 56. 49. 72.;
399, 0. 441. 85. 60. 130.;
400, 0. 438. 53. 60. 130.;
401, 0. 409. 37. 54. 60.;
402, 0. 375. 56. 54. 60.;
403, 0. 335. 61. 54. 60.;
404, 1. 315. 59. 54. 60.;
405, 0. 294. 61. 146. 79.;
406, 0. 310. 49. 125. 82.;
407, 0. 348. 42. 127. 226.;
408, 0. 371. 47. 136. 189.;
409, 0. 383. 51. 136. 189.;
410, 0. 402. 60. 136. 189.;
411, 0. 407. 68. 136. 189.;
412, 0. 433. 76. 136. 189.;
413, 0. 441. 78. 68. 55.;
414, 0. 446. 78. 68. 55.;
415, 0. 446. 78. 72. 65.;
416, 1. 399. 75. 61. 61.;
417, 0. 366. 71. 56. 95.;
418, 0. 402. 74. 56. 95.;
419, 0. 416. 74. 56. 95.;
420, 0. 434. 74. 74. 93.;
421, 0. 457. 92. 74. 93.;
422, 0. 468. 105. 74. 93.;
423, 0. 483. 118. 74. 93.;
424, 0. 508. 146. 62. 63.;
425, 0. 538. 188. 68. 86.;
426, 0. 537. 191. 68. 86.;
427, 1. 504. 171. 82. 119.;
428, 0. 432. 128. 89. 169.;
429, 0. 432. 128. 89. 169.;
430, 0. 361. 90. 112. 135.;
431, 0. 364. 88. 116. 122.;
432, 0. 364. 88. 116. 122.;
433, 1. 318. 84. 122. 138.;
434, 0. 401. 126. 112. 197.;
435, 0. 455. 166. 120. 156.;
436, 0. 473. 181. 120. 156.;
437, 0. 481. 187. 120. 156.;
438, 1. 483. 186. 96. 99.;
439, 0. 468. 177. 97. 83.;
440, 0. 468. 177. 99. 84.;
441, 0. 372. 111. 55. 47.;
442, 0. 372. 111. 55. 47.;
443, 1. 383. 118. 55. 47.;
444, 0. 387. 118. 71. 87.;
445, 0. 396. 132. 71. 87.;
446, 0. 414. 142. 71. 87.;
447, 1. 418. 148. 71. 87.;
448, 0. 431. 159. 115. 223.;
449, 0. 431. 159. 115. 223.;
450, 0. 389. 143. 94. 203.;
451, 0. 366. 139. 83. 316.;
452, 0. 314. 98. 83. 316.;
453, 1. 304. 108. 89. 163.;
454, 0. 374. 136. 87. 197.;
455, 0. 307. 118. 89. 172.;
456, 0. 307. 118. 89. 172.;
457, 0. 307. 118. 90. 155.;
458, 0. 462. 185. 95. 159.;
459, 0. 459. 192. 95. 159.;
460, 0. 441. 191. 72. 126.;
461, 0. 431. 173. 72. 126.;
462, 1. 432. 173. 84. 112.;
463, 0. 336. 144. 77. 96.;
464, 0. 424. 191. 72. 100.;
465, 1. 451. 204. 72. 100.;
466, 1. 451. 204. 72. 100.;
467, 0. 459. 195. 53. 86.;
468, 0. 466. 198. 53. 86.;
469, 0. 480. 213. 53. 86.;
470, 0. 481. 215. 49. 83.;
471, 0. 479. 213. 55. 114.;
472, 0. 468. 199. 55. 114.;
473, 0. 463. 190. 55. 114.;
474, 0. 465. 189. 55. 114.;
475, 0. 464. 176. 48. 103.;
476, 0. 464. 176. 48. 103.;
477, 0. 447. 151. 74. 129.;
478, 0. 391. 127. 72. 124.;
479, 0. 400. 131. 75. 137.;
480, 0. 400. 131. 75. 137.;
481, 0. 458. 171. 54. 133.;
482, 0. 488. 187. 51. 120.;
483, 0. 515. 206. 48. 111.;
484, 0. 514. 219. 48. 111.;
485, 0. 511. 213. 48. 111.;
486, 1. 505. 209. 40. 102.;
487, 0. 446. 191. 40. 102.;
488, 0. 462. 179. 56. 113.;
489, 0. 456. 167. 50. 130.;
490, 0. 456. 167. 50. 130.;
491, 1. 426. 149. 50. 130.;
492, 0. 428. 153. 50. 130.;
493, 0. 459. 186. 50. 130.;
494, 0. 474. 210. 50. 130.;
495, 0. 490. 225. 50. 130.;
496, 0. 493. 231. 69. 187.;
497, 0. 542. 321. 69. 187.;
498, 0. 607. 361. 66. 177.;
499, 0. 652. 380. 52. 156.;
500, 0. 734. 420. 52. 156.;
501, 0. 760. 422. 50. 169.;
502, 0. 765. 423. 44. 155.;
503, 0. 682. 383. 44. 155.;
504, 0. 719. 391. 31. 138.;
505, 0. 731. 396. 31. 138.;
506, 0. 728. 395. 31. 138.;
507, 0. 727. 399. 25. 124.;
508, 0. 725. 401. 25. 124.;
509, 0. 722. 400. 44. 121.;
510, 0. 701. 381. 50. 115.;
511, 0. 680. 363. 43. 109.;
512, 0. 639. 318. 43. 109.;
513, 0. 614. 294. 43. 109.;
514, 1. 584. 266. 43. 109.;
515, 1. 498. 217. 43. 109.;
516, 0. 484. 204. 43. 109.;
517, 0. 370. 142. 20. 134.;
518, 0. 314. 114. 20. 134.;
519, 0. 275. 90. 9. 116.;
520, 0. 275. 90. 9. 116.;
521, 0. 287. 86. 7. 133.;
522, 0. 311. 118. 7. 134.;
523, 0. 336. 130. 10. 148.;
524, 1. 336. 130. 10. 148.;
525, 0. 389. 170. 10. 148.;
526, 0. 454. 192. 10. 148.;
527, 0. 478. 190. 10. 148.;
528, 0. 480. 161. 10. 135.;
529, 0. 474. 148. 12. 142.;
530, 0. 436. 95. 12. 142.;
531, 0. 437. 74. 9. 156.;
532, 0. 438. 77. 9. 156.;
533, 0. 431. 66. 2. 179.;
534, 0. 400. 74. 2. 179.;
535, 0. 392. 83. 1. 145.;
536, 0. 392. 90. 10. 169.;
537, 0. 415. 97. 13. 156.;
538, 0. 429. 103. 11. 139.;
539, 0. 438. 119. 21. 143.;
540, 0. 420. 104. 21. 143.;
541, 0. 418. 100. 21. 143.;
542, 1. 416. 101. 16. 132.;
543, 1. 416. 101. 16. 132.;
544, 0. 423. 112. 16. 132.;
545, 0. 427. 120. 16. 132.;
546, 0. 458. 146. 9. 95.;
547, 1. 492. 165. 10. 99.;
548, 0. 493. 153. 12. 102.;
549, 0. 501. 163. 14. 118.;
550, 1. 500. 170. 21. 138.;
551, 0. 491. 147. 21. 138.;
552, 0. 461. 127. 15. 121.;
553, 0. 451. 119. 15. 121.;
554, 0. 432. 105. 15. 121.;
555, 0. 424. 103. 15. 121.;
556, 0. 418. 102. 6. 105.;
557, 0. 422. 111. 6. 131.;
558, 0. 436. 125. 6. 131.;
559, 0. 433. 124. 5. 264.;
560, 1. 435. 127. 8. 257.;
561, 0. 437. 132. 8. 249.;
562, 0. 439. 136. 8. 249.;
563, 0. 447. 144. 8. 249.;
564, 0. 449. 145. 8. 249.;
565, 0. 448. 140. 12. 171.;
566, 1. 447. 138. 12. 171.;
567, 0. 433. 127. 12. 171.;
568, 0. 426. 122. 12. 171.;
569, 0. 405. 116. 7. 148.;
570, 0. 405. 116. 7. 155.;
571, 0. 403. 111. 5. 146.;
572, 0. 400. 114. 5. 146.;
573, 0. 400. 114. 6. 148.;
574, 0. 345. 102. 5. 160.;
575, 0. 345. 102. 5. 160.;
576, 1. 304. 89. 18. 161.;
577, 0. 333. 101. 19. 167.;
578, 0. 333. 101. 20. 176.;
579, 0. 303. 69. 20. 176.;
580, 0. 286. 52. 20. 176.;
581, 0. 254. 53. 4. 134.;
582, 1. 228. 63. 4. 134.;
583, 0. 207. 63. 4. 121.;
584, 0. 187. 66. 4. 130.;
585, 0. 173. 40. 4. 124.;
586, 0. 181. 28. 6. 113.;
587, 0. 212. 27. 11. 111.;
588, 0. 205. 46. 24. 133.;
589, 0. 205. 46. 25. 143.;
590, 0. 195. 59. 25. 143.;
591, 0. 225. 75. 20. 146.;
592, 0. 266. 76. 20. 140.;
593, 0. 322. 101. 20. 140.;
594, 0. 390. 144. 20. 140.;
595, 0. 445. 200. 24. 143.;
596, 0. 461. 204. 24. 140.;
597, 0. 461. 204. 17. 146.;
598, 0. 374. 163. 21. 150.;
599, 0. 349. 153. 21. 150.;
600, 0. 402. 184. 23. 140.;
601, 0. 405. 186. 23. 140.;
602, 0. 410. 166. 23. 140.;
603, 0. 421. 185. 20. 135.;
604, 0. 348. 157. 20. 135.;
605, 0. 373. 162. 20. 135.;
606, 0. 329. 131. 42. 166.;
607, 0. 290. 117. 42. 166.;
608, 0. 301. 121. 45. 175.;
609, 0. 282. 114. 45. 175.;
610, 0. 282. 114. 40. 186.;
611, 0. 381. 158. 47. 194.;
612, 0. 407. 165. 47. 194.;
613, 0. 388. 148. 47. 194.;
614, 1. 355. 127. 47. 194.;
615, 0. 357. 130. 47. 194.;
616, 0. 356. 130. 47. 194.;
617, 0. 333. 103. 47. 194.;
618, 1. 315. 96. 25. 219.;
619, 0. 280. 93. 23. 209.;
620, 0. 234. 80. 46. 176.;
621, 0. 211. 70. 62. 188.;
622, 0. 160. 49. 55. 180.;
623, 0. 147. 43. 55. 180.;
624, 0. 147. 43. 55. 180.;
625, 0. 133. 47. 55. 180.;
626, 0. 106. 29. 35. 172.;
627, 0. 101. 34. 33. 210.;
628, 0. 124. 23. 33. 210.;
629, 0. 144. 22. 33. 210.;
630, 0. 144. 19. 33. 210.;
631, 0. 143. 18. 14. 122.;
632, 0. 159. 28. 17. 135.;
633, 0. 166. 33. 17. 135.;
634, 0. 169. 33. 17. 135.;
635, 0. 185. 66. 7. 100.;
636, 0. 191. 69. 7. 100.;
637, 0. 203. 46. 12. 93.;
638, 0. 198. 34. 12. 89.;
639, 0. 192. 33. 11. 85.;
640, 0. 185. 41. 11. 85.;
641, 0. 183. 44. 8. 75.;
642, 0. 201. 55. 8. 75.;
643, 0. 207. 58. 14. 78.;
644, 0. 257. 91. 23. 91.;
645, 0. 308. 116. 11. 85.;
646, 0. 331. 129. 11. 85.;
647, 0. 326. 122. 10. 86.;
648, 0. 303. 98. 10. 81.;
649, 0. 303. 98. 10. 81.;
650, 0. 282. 67. 10. 81.;
651, 0. 282. 60. 18. 107.;
652, 0. 282. 60. 18. 107.;
653, 0. 242. 42. 19. 111.;
654, 0. 237. 36. 14. 98.;
655, 0. 193. 29. 19. 91.;
656, 0. 193. 29. 19. 91.;
657, 0. 173. 43. 19. 91.;
658, 0. 165. 39. 19. 91.;
659, 0. 168. 32. 19. 91.;
660, 0. 186. 17. 19. 91.;
661, 0. 213. 23. 19. 91.;
662, 0. 263. 43. 2. 72.;
663, 0. 273. 49. 4. 60.;
664, 0. 281. 61. 4. 69.;
665, 0. 311. 74. 4. 69.;
666, 0. 326. 86. 25. 71.;
667, 0. 330. 91. 47. 93.;
668, 0. 345. 97. 47. 93.;
669, 0. 359. 110. 41. 95.;
670, 0. 314. 103. 72. 131.;
671, 0. 370. 130. 43. 122.;
672, 0. 380. 136. 43. 122.;
673, 0. 410. 157. 43. 122.;
674, 0. 411. 158. 43. 122.;
675, 0. 418. 163. 43. 122.;
676, 0. 417. 162. 43. 122.;
677, 0. 383. 132. 31. 116.;
678, 0. 369. 120. 31. 116.;
679, 0. 315. 90. 32. 67.;
680, 0. 268. 59. 32. 67.;
681, 0. 295. 64. 32. 67.;
682, 0. 317. 77. 32. 67.;
683, 0. 324. 82. 32. 67.;
684, 0. 337. 101. 13. 45.;
685, 0. 395. 136. 14. 50.;
686, 0. 503. 229. 12. 55.;
687, 0. 654. 332. 12. 55.;
688, 0. 707. 362. 12. 55.;
689, 0. 707. 362. 12. 55.;
690, 0. 638. 292. 12. 55.;
691, 0. 557. 213. 12. 55.;
692, 0. 502. 162. 12. 55.;
693, 0. 480. 145. 12. 55.;
694, 0. 388. 125. 12. 55.;
695, 0. 336. 81. 12. 55.;
696, 0. 331. 50. 3. 60.;
697, 0. 332. 42. 3. 60.;
698, 0. 332. 39. 3. 56.;
699, 0. 291. 27. 3. 56.;
700, 0. 295. 25. 2. 59.;
701, 0. 272. 15. 2. 59.;
702, 0. 286. 21. 2. 59.;
703, 0. 288. 30. 2. 59.;
704, 0. 282. 27. 13. 52.;
705, 0. 280. 30. 7. 57.;
706, 0. 266. 37. 7. 57.;
707, 0. 259. 35. 10. 123.;
708, 0. 255. 37. 10. 106.;
709, 0. 175. 24. 19. 104.;
710, 0. 180. 30. 13. 79.;
711, 0. 153. 31. 9. 58.;
712, 1. 152. 49. 9. 58.;
713, 0. 164. 67. 9. 58.;
714, 0. 167. 74. 19. 49.;
715, 0. 166. 77. 15. 63.;
716, 0. 135. 50. 10. 51.;
717, 1. 150. 61. 12. 59.;
718, 0. 154. 63. 12. 59.;
719, 0. 166. 73. 12. 59.;
720, 0. 174. 71. 7. 168.;
721, 0. 182. 71. 5. 210.;
722, 1. 183. 69. 5. 210.;
723, 0. 181. 73. 13. 201.;
724, 0. 182. 74. 14. 186.;
725, 0. 166. 74. 14. 186.;
726, 1. 169. 77. 14. 186.;
727, 0. 183. 77. 37. 164.;
728, 0. 187. 84. 37. 164.;
729, 0. 192. 77. 37. 164.;
730, 0. 194. 75. 40. 214.;
731, 0. 187. 70. 32. 201.;
732, 0. 188. 70. 32. 201.;
733, 0. 188. 74. 32. 201.;
734, 0. 192. 78. 37. 169.;
735, 0. 194. 79. 37. 169.;
736, 0. 197. 78. 37. 202.;
737, 0. 183. 60. 37. 202.;
738, 0. 189. 73. 33. 217.;
